,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
287,0.015132713317871093,0.008328512729917983,0.0,0.0,log_loss,auto,8,2,400,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 400}",,,,,,,,181
288,0.016103124618530272,0.009051739191056426,0.0,0.0,log_loss,auto,8,2,800,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 800}",,,,,,,,181
289,0.012694263458251953,0.004487607543239266,0.0,0.0,log_loss,auto,8,2,1600,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 1600}",,,,,,,,181
290,0.009140920639038087,0.004829153457567882,0.0,0.0,log_loss,auto,8,5,100,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,181
291,0.008852672576904298,0.0049510880150844825,0.0,0.0,log_loss,auto,8,5,200,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,181
292,0.012160682678222656,0.008984521331602477,0.0,0.0,log_loss,auto,8,5,400,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 400}",,,,,,,,181
293,0.01688375473022461,0.010015907896508887,0.0,0.0,log_loss,auto,8,5,800,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 800}",,,,,,,,181
294,0.010666084289550782,0.007700213883262348,0.0,0.0,log_loss,auto,8,5,1600,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 1600}",,,,,,,,181
295,0.01225900650024414,0.006100660447906059,0.0,0.0,log_loss,auto,8,10,100,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,181
296,0.008820199966430664,0.0049489127983739995,0.0,0.0,log_loss,auto,8,10,200,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,181
297,0.012244701385498047,0.007154248538357585,0.0,0.0,log_loss,auto,8,10,400,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 400}",,,,,,,,181
298,0.010714101791381835,0.004651453596504646,0.0,0.0,log_loss,auto,8,10,800,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 800}",,,,,,,,181
299,0.009054327011108398,0.005209717085742021,0.0,0.0,log_loss,auto,8,10,1600,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 1600}",,,,,,,,181
300,5.421499300003052,0.1668688054578553,0.12611117362976074,0.013051917470364903,log_loss,sqrt,1,2,100,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9065420560747663,0.9470404984423676,0.9501557632398754,0.9127725856697819,0.9626168224299065,0.9358255451713395,0.022081053142267108,21
301,11.0669771194458,0.419392716645575,0.147927188873291,0.021097222906595606,log_loss,sqrt,1,2,200,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9034267912772586,0.9439252336448598,0.9532710280373832,0.9158878504672897,0.9595015576323987,0.935202492211838,0.02179795100876748,27
302,21.404178047180174,0.9702448360847425,0.1685309886932373,0.030569150588557657,log_loss,sqrt,1,2,400,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",0.9034267912772586,0.956386292834891,0.9532710280373832,0.9158878504672897,0.9626168224299065,0.9383177570093458,0.023920690118943887,5
303,42.40167899131775,0.6579786427267406,0.2625037670135498,0.015606871675138776,log_loss,sqrt,1,2,800,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",0.9065420560747663,0.956386292834891,0.9532710280373832,0.9158878504672897,0.9657320872274143,0.9395638629283489,0.023692402918170152,1
304,83.73856282234192,2.55844350730547,0.36516609191894533,0.04598074455702572,log_loss,sqrt,1,2,1600,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1600}",0.9096573208722741,0.9532710280373832,0.9532710280373832,0.9158878504672897,0.9657320872274143,0.9395638629283489,0.022429906542056077,1
305,5.715946340560913,0.5383816443050746,0.13427166938781737,0.015693908311022214,log_loss,sqrt,1,5,100,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.897196261682243,0.956386292834891,0.9470404984423676,0.9127725856697819,0.9657320872274143,0.9358255451713395,0.026330899201389958,21
306,10.38073787689209,0.5159022230722227,0.14013729095458985,0.027025776282947035,log_loss,sqrt,1,5,200,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9003115264797508,0.9532710280373832,0.9470404984423676,0.9127725856697819,0.9626168224299065,0.935202492211838,0.024243085929400273,27
307,21.81097893714905,1.138166026703826,0.1718748092651367,0.02686158686544086,log_loss,sqrt,1,5,400,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",0.9065420560747663,0.956386292834891,0.9532710280373832,0.9065420560747663,0.9626168224299065,0.9370716510903427,0.02510833854156995,11
308,41.900852632522586,1.2707802915326396,0.21993789672851563,0.019727587055014453,log_loss,sqrt,1,5,800,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",0.9065420560747663,0.956386292834891,0.9532710280373832,0.9096573208722741,0.9657320872274143,0.9383177570093458,0.025030915173334167,5
309,84.406511926651,2.0280386597423514,0.3479006290435791,0.026230656455735923,log_loss,sqrt,1,5,1600,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1600}",0.9065420560747663,0.9532710280373832,0.9532710280373832,0.9127725856697819,0.9626168224299065,0.9376947040498443,0.023229098918762927,9
310,5.353082990646362,0.44366926633680054,0.13937726020812988,0.020936409113784138,log_loss,sqrt,1,10,100,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8940809968847352,0.9470404984423676,0.9252336448598131,0.9003115264797508,0.9626168224299065,0.9258566978193146,0.026316152127031624,99
311,10.565225172042847,0.774755561785846,0.14677667617797852,0.01805104693450188,log_loss,sqrt,1,10,200,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9034267912772586,0.9439252336448598,0.9439252336448598,0.9065420560747663,0.9595015576323987,0.9314641744548287,0.022377925228745137,57
312,21.022064399719238,0.9067980006855736,0.18107833862304687,0.015849813459417102,log_loss,sqrt,1,10,400,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400}",0.9034267912772586,0.9439252336448598,0.9439252336448598,0.9065420560747663,0.9626168224299065,0.9320872274143301,0.023178909953567944,53
313,41.475264930725096,0.6867039379047348,0.2520331382751465,0.012436683768031937,log_loss,sqrt,1,10,800,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 800}",0.9034267912772586,0.9439252336448598,0.9470404984423676,0.9096573208722741,0.9657320872274143,0.933956386292835,0.023676012461059194,37
314,84.1782521724701,3.2872547489183486,0.3597243785858154,0.048798663589327634,log_loss,sqrt,1,10,1600,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1600}",0.9065420560747663,0.9439252336448598,0.9439252336448598,0.9096573208722741,0.9657320872274143,0.933956386292835,0.022585132660924438,37
315,5.255211877822876,0.3621927148892276,0.13911304473876954,0.012444583055669452,log_loss,sqrt,2,2,100,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.897196261682243,0.956386292834891,0.9470404984423676,0.9034267912772586,0.9657320872274143,0.933956386292835,0.02816860948400577,37
316,10.811127710342408,0.5674253014576928,0.15488204956054688,0.01891739101873345,log_loss,sqrt,2,2,200,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9003115264797508,0.9532710280373832,0.9501557632398754,0.9065420560747663,0.9626168224299065,0.9345794392523363,0.025839802309442647,35
317,20.593184852600096,1.1788411869828561,0.17135963439941407,0.02556009230688805,log_loss,sqrt,2,2,400,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",0.9065420560747663,0.9532710280373832,0.9501557632398754,0.9065420560747663,0.9626168224299065,0.9358255451713398,0.02425909325100534,19
318,41.97132391929627,1.1554961178792442,0.24685235023498536,0.021566737281242948,log_loss,sqrt,2,2,800,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",0.9065420560747663,0.9532710280373832,0.9470404984423676,0.9096573208722741,0.9657320872274143,0.9364485981308412,0.02393691303713215,13
319,80.66384963989258,1.6081176272512816,0.3874374866485596,0.021763078988931223,log_loss,sqrt,2,2,1600,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1600}",0.9096573208722741,0.9532710280373832,0.9501557632398754,0.9065420560747663,0.9626168224299065,0.9364485981308412,0.0235279845339554,13
320,5.377733182907105,0.3233726073269278,0.13287758827209473,0.010698879834292819,log_loss,sqrt,2,5,100,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8940809968847352,0.9501557632398754,0.9439252336448598,0.897196261682243,0.9657320872274143,0.9302180685358256,0.02913064106557249,79
321,10.306799221038819,0.5468296828276255,0.14373159408569336,0.015114657341604125,log_loss,sqrt,2,5,200,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.897196261682243,0.9532710280373832,0.9470404984423676,0.9065420560747663,0.9626168224299065,0.9333333333333332,0.026330899201389958,45
322,20.60220322608948,0.4631280121150155,0.17577362060546875,0.018075825803021,log_loss,sqrt,2,5,400,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",0.9065420560747663,0.9532710280373832,0.9470404984423676,0.9065420560747663,0.9595015576323987,0.9345794392523364,0.023229098918762927,33
323,40.452079105377194,2.01990354161648,0.24841861724853515,0.00777299260836296,log_loss,sqrt,2,5,800,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 800}",0.9065420560747663,0.9532710280373832,0.9470404984423676,0.9065420560747663,0.9626168224299065,0.9352024922118382,0.023920690118943887,25
324,83.64812684059143,3.1184395292903035,0.36029934883117676,0.0543947565577826,log_loss,sqrt,2,5,1600,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1600}",0.9065420560747663,0.9532710280373832,0.9501557632398754,0.9065420560747663,0.9595015576323987,0.935202492211838,0.023593889381634255,27
325,5.289988374710083,0.06044628712881521,0.14040718078613282,0.006412087404624823,log_loss,sqrt,2,10,100,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9096573208722741,0.9501557632398754,0.9283489096573209,0.8878504672897196,0.9657320872274143,0.928348909657321,0.027794028689340142,85
326,10.585712051391601,0.36545225034029927,0.15366706848144532,0.0061178510532089,log_loss,sqrt,2,10,200,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9096573208722741,0.9439252336448598,0.9376947040498442,0.897196261682243,0.9657320872274143,0.930841121495327,0.024561250273429317,67
327,20.752053213119506,1.2350085600630003,0.1768463134765625,0.019061783892755226,log_loss,sqrt,2,10,400,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}",0.9158878504672897,0.9439252336448598,0.9376947040498442,0.9065420560747663,0.9657320872274143,0.933956386292835,0.02098125637443332,37
328,40.573182344436646,2.2904804269324077,0.26207985877990725,0.009599843829686467,log_loss,sqrt,2,10,800,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 800}",0.9096573208722741,0.9532710280373832,0.9439252336448598,0.9096573208722741,0.9657320872274143,0.936448598130841,0.02294324316451336,17
329,81.20826368331909,2.815181950618029,0.3393260955810547,0.043707417850102986,log_loss,sqrt,2,10,1600,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1600}",0.9127725856697819,0.9439252336448598,0.940809968847352,0.9065420560747663,0.9595015576323987,0.9327102803738316,0.01995715561127348,47
330,5.3083210468292235,0.2307110531585217,0.1286914825439453,0.022176764181671495,log_loss,sqrt,4,2,100,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.9065420560747663,0.956386292834891,0.940809968847352,0.897196261682243,0.9626168224299065,0.9327102803738316,0.02633089920138996,47
331,9.940612411499023,0.33677264433492465,0.15028672218322753,0.02550065563780711,log_loss,sqrt,4,2,200,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.9096573208722741,0.9532710280373832,0.940809968847352,0.897196261682243,0.9532710280373832,0.930841121495327,0.023178909953567944,67
332,19.006831932067872,0.3862933221717963,0.19446640014648436,0.02321274704787145,log_loss,sqrt,4,2,400,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400}",0.9096573208722741,0.9501557632398754,0.940809968847352,0.9034267912772586,0.9532710280373832,0.9314641744548287,0.020851340225148302,57
333,38.70850677490235,1.8614276004315304,0.24004945755004883,0.012287787377558384,log_loss,sqrt,4,2,800,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 800}",0.9065420560747663,0.9501557632398754,0.940809968847352,0.9034267912772586,0.956386292834891,0.9314641744548287,0.02220377530368282,57
334,77.29430403709412,2.632743066731868,0.38587403297424316,0.014188715565864842,log_loss,sqrt,4,2,1600,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1600}",0.9065420560747663,0.9501557632398754,0.940809968847352,0.9034267912772586,0.9532710280373832,0.930841121495327,0.021529162047565106,67
335,5.164066791534424,0.19224771512011912,0.13278326988220215,0.018189467786860085,log_loss,sqrt,4,5,100,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9065420560747663,0.956386292834891,0.940809968847352,0.897196261682243,0.9626168224299065,0.9327102803738316,0.02633089920138996,47
336,9.986642646789551,0.4555901113181463,0.13585638999938965,0.017172123116511832,log_loss,sqrt,4,5,200,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.9096573208722741,0.9532710280373832,0.940809968847352,0.897196261682243,0.9532710280373832,0.930841121495327,0.023178909953567944,67
337,19.923666191101074,0.38936413300331385,0.18258099555969237,0.027747866031913024,log_loss,sqrt,4,5,400,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 400}",0.9096573208722741,0.9501557632398754,0.940809968847352,0.9034267912772586,0.9532710280373832,0.9314641744548287,0.020851340225148302,57
338,38.35300965309143,2.1995387466302563,0.2259584426879883,0.03194281091337954,log_loss,sqrt,4,5,800,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 800}",0.9065420560747663,0.9501557632398754,0.940809968847352,0.9034267912772586,0.956386292834891,0.9314641744548287,0.02220377530368282,57
339,77.25282735824585,2.908235228325507,0.3539278507232666,0.04143429556125988,log_loss,sqrt,4,5,1600,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1600}",0.9065420560747663,0.9501557632398754,0.940809968847352,0.9034267912772586,0.9532710280373832,0.930841121495327,0.021529162047565106,67
340,5.059404420852661,0.14202318403775815,0.14033098220825196,0.008546545052534282,log_loss,sqrt,4,10,100,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9034267912772586,0.956386292834891,0.9439252336448598,0.8940809968847352,0.9626168224299065,0.9320872274143301,0.02803045951202989,53
341,9.468704414367675,0.349369037579161,0.12833547592163086,0.020873260123543475,log_loss,sqrt,4,10,200,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9096573208722741,0.9532710280373832,0.9314641744548287,0.8909657320872274,0.9532710280373832,0.9277258566978194,0.024482096827898446,89
342,19.777672576904298,1.333058356389809,0.17408161163330077,0.021335645193619916,log_loss,sqrt,4,10,400,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400}",0.9096573208722741,0.9532710280373832,0.9345794392523364,0.9034267912772586,0.9532710280373832,0.930841121495327,0.021073563271386625,67
343,38.826604557037356,1.31810331609891,0.24596352577209474,0.014159145014670223,log_loss,sqrt,4,10,800,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 800}",0.9065420560747663,0.9501557632398754,0.940809968847352,0.8940809968847352,0.9532710280373832,0.9289719626168225,0.024082427526589022,83
344,76.98466744422913,3.90768318005413,0.3771463394165039,0.029409226593345474,log_loss,sqrt,4,10,1600,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1600}",0.9065420560747663,0.956386292834891,0.9376947040498442,0.9003115264797508,0.9501557632398754,0.9302180685358256,0.022773416676008806,79
345,4.6302690505981445,0.2253317122303349,0.1297776222229004,0.013794656192813328,log_loss,sqrt,8,2,100,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 100}",0.9034267912772586,0.9439252336448598,0.9345794392523364,0.8909657320872274,0.9470404984423676,0.92398753894081,0.022602314202139633,104
346,8.869314813613892,0.24088398426002536,0.15702991485595702,0.012986226395360444,log_loss,sqrt,8,2,200,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 200}",0.9003115264797508,0.9501557632398754,0.9345794392523364,0.8909657320872274,0.9439252336448598,0.92398753894081,0.02385568812346,104
347,17.795694303512573,0.6985361894617584,0.18166813850402833,0.02342715141353227,log_loss,sqrt,8,2,400,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 400}",0.897196261682243,0.9501557632398754,0.9283489096573209,0.8909657320872274,0.9439252336448598,0.9221183800623052,0.024050167059961103,131
348,34.89636225700379,1.038669411802543,0.24923443794250488,0.026751413841417108,log_loss,sqrt,8,2,800,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 800}",0.9003115264797508,0.9501557632398754,0.9314641744548287,0.8909657320872274,0.9439252336448598,0.9233644859813083,0.02361033684921672,119
349,70.09956955909729,2.719511802803727,0.38087096214294436,0.021308044883051363,log_loss,sqrt,8,2,1600,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 1600}",0.897196261682243,0.9501557632398754,0.9283489096573209,0.8878504672897196,0.9439252336448598,0.9214953271028037,0.02487534551735468,139
350,4.542195129394531,0.11783231620352529,0.13193073272705078,0.021849161088524447,log_loss,sqrt,8,5,100,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 100}",0.9034267912772586,0.9439252336448598,0.9345794392523364,0.8909657320872274,0.9470404984423676,0.92398753894081,0.022602314202139633,104
351,8.783673095703126,0.34037123046069734,0.15504379272460939,0.014125080037705613,log_loss,sqrt,8,5,200,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 200}",0.9003115264797508,0.9501557632398754,0.9345794392523364,0.8909657320872274,0.9439252336448598,0.92398753894081,0.02385568812346,104
352,17.724895238876343,0.6760955452821872,0.16981496810913085,0.022677176297653052,log_loss,sqrt,8,5,400,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 400}",0.897196261682243,0.9501557632398754,0.9283489096573209,0.8909657320872274,0.9439252336448598,0.9221183800623052,0.024050167059961103,131
353,34.93387222290039,2.2810434469271974,0.2532341957092285,0.008191206136260142,log_loss,sqrt,8,5,800,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 800}",0.9003115264797508,0.9501557632398754,0.9314641744548287,0.8909657320872274,0.9439252336448598,0.9233644859813083,0.02361033684921672,119
354,70.21157789230347,2.753218093548123,0.39057173728942873,0.031777273723901524,log_loss,sqrt,8,5,1600,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 1600}",0.897196261682243,0.9501557632398754,0.9283489096573209,0.8878504672897196,0.9439252336448598,0.9214953271028037,0.02487534551735468,139
355,4.402451038360596,0.21273233405206526,0.1395111560821533,0.010639357259278134,log_loss,sqrt,8,10,100,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 100}",0.9034267912772586,0.9439252336448598,0.9345794392523364,0.8909657320872274,0.9470404984423676,0.92398753894081,0.022602314202139633,104
356,9.076128101348877,0.31391030274343046,0.1323218822479248,0.013126222147420628,log_loss,sqrt,8,10,200,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 200}",0.9003115264797508,0.9501557632398754,0.9345794392523364,0.8909657320872274,0.9439252336448598,0.92398753894081,0.02385568812346,104
357,17.55913052558899,0.8750806702850131,0.1697904109954834,0.018429510217705874,log_loss,sqrt,8,10,400,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 400}",0.897196261682243,0.9501557632398754,0.9283489096573209,0.8909657320872274,0.9439252336448598,0.9221183800623052,0.024050167059961103,131
358,35.20790224075317,1.2623564677670516,0.2432375431060791,0.014496049185840883,log_loss,sqrt,8,10,800,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 800}",0.9003115264797508,0.9501557632398754,0.9314641744548287,0.8909657320872274,0.9439252336448598,0.9233644859813083,0.02361033684921672,119
359,59.79105753898621,19.01965605544197,0.30454387664794924,0.05516671672754355,log_loss,sqrt,8,10,1600,"{'criterion': 'log_loss', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 1600}",0.897196261682243,0.9501557632398754,0.9283489096573209,0.8878504672897196,0.9439252336448598,0.9214953271028037,0.02487534551735468,139
